geo_id,latitude,longitude
42360,39.3004,-76.5995
42361,39.3004,-76.5995
42362,32.3583,-88.7167
42363,43.0378,-76.1655
42364,41.7476,-87.6926
42365,41.7476,-87.6926
42366,37.2182,-107.605
42367,35.48,-77.585
42368,36.767,-119.77
42369,36.767,-119.77
42370,29.7215,-95.5202
42371,34.0215,-118.345
42372,31.5712,-84.1016
42373,42.3738,-71.093
42374,35.9264,-89.9028
42375,29.6917,-95.3685
42376,34.0071,-84.1741
42377,34.753,-82.6048
42378,41.745,-72.6776
42379,33.5572,-86.8903
42380,33.8914,-98.4935
42381,33.7259,-84.4463
42382,39.9587,-75.1439
42383,36.1163,-80.242
42384,35.7832,-119.236
42385,41.5583,-81.5691
42386,31.6178,-84.2219
42387,37.7112,-122.421
42388,41.7864,-71.4196
42389,32.0998,-90.6509
42390,32.0998,-90.6509
42391,35.4494,-97.5426
42392,35.4494,-97.5426
42393,39.9997,-75.1269
42394,33.6063,-86.7519
42395,30.4636,-91.1658
42396,41.5584,-81.569
42397,39.3184,-76.5973
42398,44.9627,-93.2582
42399,35.574,-77.4094
42400,35.574,-77.4094
42401,35.574,-77.4094
42402,35.0744,-106.563
42403,37.0766,-94.55
42404,39.4398,-84.3503
42405,33.5124,-86.8459
42406,41.7415,-87.6617
42407,37.7888,-122.241
42408,38.0277,-121.275
42409,29.6765,-95.5384
42410,29.6765,-95.5384
42411,38.2616,-85.7912
42412,38.1819,-85.8487
42413,41.7726,-87.5766
42414,37.2877,-79.9622
42415,39.0211,-94.5066
42416,39.0211,-94.5066
42417,29.7162,-95.4917
42418,29.7162,-95.4917
42419,29.7162,-95.4917
42420,29.7162,-95.4917
42421,33.4931,-112.202
42422,33.4931,-112.202
42423,39.9918,-75.1186
42424,36.1704,-115.117
42425,39.7436,-75.5548
42426,39.7436,-75.5548
42427,41.0468,-85.133
42428,41.0468,-85.133
42429,38.2664,-85.8256
42430,33.5898,-91.8004
42431,29.8673,-97.9626
42432,37.1031,-76.4685
42433,40.0098,-75.1578
42434,40.0098,-75.1578
42435,34.9398,-81.9214
42436,39.8272,-86.1067
42437,27.4644,-80.354
42438,37.0498,-76.3477
42439,37.0498,-76.3477
42440,38.6743,-90.2299
42441,46.1276,-112.954
42442,39.9322,-82.8625
42443,33.5095,-86.8475
42444,33.5095,-86.8475
42445,32.3236,-86.2969
42446,30.5824,-88.1843
42447,36.1056,-95.0902
42448,34.0332,-118.192
42449,34.0332,-118.192
42450,40.724,-74.1926
42451,39.3166,-76.6113
42452,39.3166,-76.6113
42453,36.1199,-80.2183
42454,42.2413,-84.4147
42455,42.2413,-84.4147
42456,42.2413,-84.4147
42457,40.2191,-85.3829
42458,29.6865,-95.5159
42459,32.7779,-96.7463
42460,25.8982,-80.2355
42461,38.5249,-121.454
42462,41.6251,-87.5348
42463,41.6251,-87.5348
42464,33.9025,-118.23
42465,41.753,-87.5845
42466,40.6803,-73.9296
42467,41.8642,-87.7045
42468,41.8642,-87.7045
42469,41.8642,-87.7045
42470,37.8763,-84.5744
42471,39.2295,-75.6652
42472,39.2295,-75.6652
42473,46.5134,-111.955
42474,41.5042,-87.5884
42475,38.7609,-90.1882
42476,33.397,-91.0487
42477,33.397,-91.0487
42478,29.9245,-95.3988
42479,29.9245,-95.3988
42480,34.1132,-117.972
42481,45.5677,-104.208
42482,41.7715,-87.5826
42483,30.7181,-88.0835
42484,30.7181,-88.0835
42485,30.7181,-88.0835
42486,33.8899,-84.581
42487,40.5773,-105.099
42488,40.5773,-105.099
42489,40.5773,-105.099
42490,40.0108,-75.139
42491,42.3006,-71.0668
42492,41.0459,-81.527
42493,37.0414,-112.494
42494,45.3807,-122.815
42495,29.6373,-95.336
42496,26.7245,-80.0583
42497,38.2116,-84.5588
42498,39.3102,-76.6414
42499,33.497,-112.067
42500,36.87,-76.2254
42501,36.87,-76.2254
42502,29.8518,-95.3006
42503,37.9459,-121.269
42504,37.9459,-121.269
42505,37.9459,-121.269
42506,39.273,-81.5458
42507,33.4409,-112.089
42508,38.6282,-90.2547
42509,32.7142,-96.7754
42510,41.2967,-95.9503
42511,33.5682,-112.066
42512,29.6707,-95.5526
42513,29.6707,-95.5526
42514,38.6905,-90.2509
42515,41.7518,-87.5577
42516,38.6603,-90.2961
42517,33.3651,-111.962
42518,25.9672,-80.2693
42519,36.0084,-78.0204
42520,29.8031,-95.5076
42521,34.007,-117.891
42522,34.007,-117.891
42523,40.8484,-73.913
42524,34.0297,-118.318
42525,35.1615,-89.7989
42526,44.9602,-93.1264
42527,34.057,-117.749
42528,34.057,-117.749
42529,41.1454,-80.6831
42530,42.3781,-83.0954
42531,26.7845,-80.0874
42532,26.7845,-80.0874
42533,44.302,-120.858
42534,42.3786,-83.1671
42535,38.8465,-76.9771
42536,38.8465,-76.9771
42537,44.9556,-93.1382
42538,29.9616,-93.9681
42539,38.0021,-121.764
42540,29.7332,-95.3812
42541,40.0006,-75.1315
42542,40.0006,-75.1315
42543,40.4581,-79.8935
42544,29.8309,-95.4014
42545,42.7401,-84.5602
42546,40.6466,-112.006
42547,34.2271,-92.0678
42548,40.734,-74.2223
42549,42.9065,-85.7226
42550,33.9948,-118.307
42551,42.6915,-71.1534
42552,34.4945,-93.0665
42553,30.0953,-90.9929
42554,33.7639,-84.1954
42555,29.9562,-95.2635
42556,26.5841,-81.8823
42557,26.5841,-81.8823
42558,34.5235,-88.6306
42559,39.9207,-83.1152
42560,27.8283,-82.7286
42561,34.565,-118.658
42562,29.8097,-95.4711
42563,29.8097,-95.4711
42564,29.8097,-95.4711
42565,29.8097,-95.4711
42566,30.192,-92.1108
42567,31.1342,-92.0306
42568,34.0809,-118.051
42569,38.0115,-121.818
42570,35.0064,-89.9996
42571,36.2034,-115.046
42572,39.6762,-104.928
42573,33.9346,-118.344
42574,33.9899,-118.284
42575,36.4534,-87.0979
42576,29.9631,-95.4746
42577,38.2558,-104.663
42578,29.7889,-90.8719
42579,33.7705,-84.2103
42580,40.7319,-73.3647
42581,38.5615,-90.2437
42582,38.5615,-90.2437
42583,39.1068,-94.539
42584,39.3415,-76.6662
42585,40.0195,-82.9282
42586,40.0195,-82.9282
42587,34.7358,-92.3062
42588,38.6596,-90.2696
42589,40.6743,-111.888
42590,35.0453,-89.9113
42591,35.1261,-89.9932
42592,40.7013,-73.9834
42593,30.5062,-91.1662
42594,38.7457,-90.3231
42595,42.3282,-83.0924
42596,41.4619,-81.7684
42597,41.8004,-87.6064
42598,38.2228,-85.788
42599,35.9345,-86.8484
42600,39.1058,-95.5761
42601,39.1058,-95.5761
42602,40.9213,-80.3764
42603,38.6282,-90.1698
42604,42.7802,-88.9641
42605,39.1039,-94.5342
42606,41.9259,-87.7587
42607,41.7206,-87.5765
42608,36.1141,-115.279
42609,39.8197,-84.2001
42610,33.2056,-92.6872
42611,44.9441,-91.3816
42612,35.5698,-95.0976
42613,33.8543,-118.248
42614,33.8543,-118.248
42615,30.3502,-81.6955
42616,41.5358,-81.6222
42617,33.6938,-84.4938
42618,33.6938,-84.4938
42619,39.3055,-76.6285
42620,41.8994,-87.7122
42621,41.8994,-87.7122
42622,41.8994,-87.7122
42623,41.8994,-87.7122
42624,41.8994,-87.7122
42625,32.4626,-93.7761
42626,32.7057,-96.8969
42627,43.1082,-87.934
42628,43.1732,-77.6151
42629,32.7766,-96.7521
42630,26.204,-80.2
42631,34.3519,-83.8242
42632,35.0948,-106.674
42633,36.8757,-76.2468
42634,32.3469,-86.3682
42635,32.3469,-86.3682
42636,40.7573,-74.1943
42637,40.7389,-74.2081
42638,33.3061,-111.824
42639,29.964,-90.019
42640,39.1498,-121.584
42641,33.7914,-118.277
42642,33.7566,-117.989
42643,33.7566,-117.989
42644,30.0302,-90.0244
42645,39.4174,-74.513
42646,30.3617,-81.6707
42647,30.3617,-81.6707
42648,40.6324,-74.1556
42649,40.6324,-74.1556
42650,38.6769,-90.2438
42651,34.7853,-86.609
42652,37.2285,-77.4036
42653,37.2285,-77.4036
42654,37.2285,-77.4036
42655,37.2285,-77.4036
42656,32.4667,-85.025
42657,42.3793,-82.9975
42658,32.4512,-93.7856
42659,32.4512,-93.7856
42660,37.8055,-122.289
42661,32.4955,-93.7778
42662,29.9624,-90.1217
42663,34.2506,-118.437
42664,36.1535,-86.6621
42665,34.1922,-118.426
42666,42.2163,-87.8868
42667,37.4067,-79.1352
42668,35.9475,-83.8978
42669,39.7181,-86.0226
42670,32.0674,-81.1021
42671,42.0872,-76.8137
42672,42.3287,-71.0778
42673,36.062,-79.7737
42674,39.3321,-76.5334
42675,38.9976,-76.8242
42676,27.8839,-82.8122
42677,43.0063,-87.9196
42678,41.5433,-81.5704
42679,47.1214,-122.524
42680,38.9616,-76.9924
42681,30.3298,-81.5856
42682,42.9361,-78.8181
42683,41.5488,-81.5844
42684,39.965,-76.7206
42685,38.0029,-121.822
42686,39.5913,-104.986
42687,38.2558,-85.7942
42688,32.3434,-90.8641
42689,26.6068,-80.0587
42690,30.6803,-88.1122
42691,38.2457,-85.7373
42692,39.3472,-76.6831
42693,39.3472,-76.6831
42694,33.6929,-84.6254
42695,41.8357,-71.4086
42696,41.8357,-71.4086
42697,39.9135,-82.9096
42698,32.7721,-91.9226
42699,30.3739,-91.0706
42700,41.7621,-87.5677
42701,41.8803,-87.7577
42702,33.0337,-80.1323
42703,44.9602,-92.3713
42704,44.9602,-92.3713
42705,34.08,-88.0224
42706,33.7622,-84.1978
42707,41.688,-87.6496
42708,40.6662,-73.8979
42709,32.4645,-94.7211
42710,39.9835,-75.1118
42711,32.0516,-81.1058
42712,33.5036,-86.8732
42713,36.2389,-86.7877
42714,36.2389,-86.7877
42715,30.0307,-89.9868
42716,36.075,-86.7213
42717,36.075,-86.7213
42718,33.5047,-86.9178
42719,33.4386,-86.789
42720,39.0924,-94.5268
42721,32.2315,-110.986
42722,40.6293,-112.007
42723,41.75,-87.5589
42724,41.75,-87.5589
42725,40.5066,-79.8424
42726,42.3004,-83.3171
42727,26.0628,-80.2515
42728,42.4446,-83.2038
42729,39.8435,-86.0676
42730,41.6907,-87.6258
42731,36.552,-79.46
42732,26.1997,-80.1568
42733,30.4252,-81.6716
42734,30.4252,-81.6716
42735,40.0012,-75.1563
42736,36.2437,-91.6738
42737,28.8013,-81.2587
42738,29.4388,-98.5165
42739,39.3303,-76.5345
42740,39.283,-76.6836
42741,39.283,-76.6836
42742,39.9957,-75.1772
42743,39.9957,-75.1772
42744,30.0203,-90.1135
42745,41.9682,-87.6592
42746,41.9682,-87.6592
42747,41.9682,-87.6592
42748,40.8883,-73.8646
42749,33.5643,-86.7329
42750,31.3594,-94.737
42751,29.4183,-98.542
42752,42.2689,-84.412
42753,42.2689,-84.412
42754,39.1028,-94.761
42755,37.5849,-120.934
42756,33.4958,-112.093
42757,41.0534,-111.961
42758,29.6818,-95.3689
42759,30.3439,-81.6757
42760,30.3439,-81.6757
42761,33.111,-88.5602
42762,38.2416,-122.006
42763,43.4064,-83.9769
42764,37.7281,-122.382
42765,33.9169,-118.107
42766,33.9169,-118.107
42767,47.1974,-122.493
42768,33.5861,-86.7361
42769,41.8082,-87.7213
42770,40.6611,-73.7662
42771,33.564,-86.7327
42772,36.8452,-76.2836
42773,36.8452,-76.2836
42774,36.8452,-76.2836
42775,38.6558,-90.2433
42776,38.6558,-90.2433
42777,39.3135,-76.6643
42778,39.3135,-76.6643
42779,36.1115,-115.234
42780,35.1991,-89.9446
42781,39.1381,-84.5541
42782,35.1594,-80.747
42783,29.9778,-90.2441
42784,38.7073,-90.231
42785,39.8174,-86.2725
42786,43.0129,-71.0084
42787,29.2733,-98.0564
42788,29.2733,-98.0564
42789,29.2733,-98.0564
42790,29.2733,-98.0564
42791,29.2733,-98.0564
42792,29.2733,-98.0564
42793,29.2733,-98.0564
42794,29.2733,-98.0564
42795,29.2733,-98.0564
42796,29.2733,-98.0564
42797,29.2733,-98.0564
42798,29.2733,-98.0564
42799,29.2733,-98.0564
42800,29.2733,-98.0564
42801,29.2733,-98.0564
42802,29.2733,-98.0564
42803,29.2733,-98.0564
42804,29.2733,-98.0564
42805,29.2733,-98.0564
42806,29.2733,-98.0564
42807,29.2733,-98.0564
42808,29.2733,-98.0564
42809,29.2733,-98.0564
42810,29.2733,-98.0564
42811,29.2733,-98.0564
42812,29.2733,-98.0564
42813,29.2733,-98.0564
42814,29.2733,-98.0564
42815,29.2733,-98.0564
42816,29.2733,-98.0564
42817,29.2733,-98.0564
42818,29.2733,-98.0564
42819,29.2733,-98.0564
42820,29.2733,-98.0564
42821,29.2733,-98.0564
42822,29.2733,-98.0564
42823,29.2733,-98.0564
42824,29.2733,-98.0564
42825,29.2733,-98.0564
42826,29.2733,-98.0564
42827,29.2733,-98.0564
42828,36.215,-95.9894
42829,36.215,-95.9894
42830,35.6084,-97.548
42831,38.6889,-90.2503
42832,38.6889,-90.2503
42833,41.2742,-95.9529
42834,41.2742,-95.9529
42835,36.1421,-115.147
42836,34.833,-92.1196
42837,39.1415,-94.6538
42838,38.2386,-85.7164
42839,38.9397,-77.025
42840,38.7469,-90.3124
42841,38.2529,-85.8252
42842,43.5459,-96.7512
42843,46.6569,-120.536
42844,34.7531,-92.2666
42845,34.5113,-82.0907
42846,41.8832,-87.6707
42847,41.7028,-87.644
42848,37.7605,-122.179
42849,37.7605,-122.179
42850,32.4802,-93.7887
42851,39.9405,-75.164
42852,30.663,-88.1529
42853,33.8798,-84.2739
42854,41.5352,-81.5976
42855,32.9096,-80.6421
42856,37.6421,-97.3171
42857,41.3005,-95.9686
42858,41.3005,-95.9686
42859,41.3005,-95.9686
42860,41.3005,-95.9686
42861,36.7287,-119.808
42862,36.7287,-119.808
42863,38.3248,-85.8009
42864,42.2816,-83.1611
42865,26.7573,-80.0576
42866,30.0192,-89.9971
42867,36.1119,-115.253
42868,35.051,-89.9017
42869,35.6931,-80.5228
42870,36.0507,-79.7564
42871,39.9554,-83.0221
42872,39.7387,-104.829
42873,30.8301,-85.414
42874,33.5051,-86.794
42875,39.1102,-84.5765
42876,39.3424,-76.6852
42877,39.3424,-76.6852
42878,39.3424,-76.6852
42879,32.8277,-83.7149
42880,34.2176,-77.9319
42881,42.3423,-71.0845
42882,33.0848,-96.7469
42883,41.4147,-81.5554
42884,40.0288,-75.077
42885,41.8245,-87.6995
42886,38.6824,-90.2265
42887,38.6824,-90.2265
42888,41.4711,-81.5932
42889,37.9943,-90.7023
42890,32.5058,-84.9675
42891,36.5525,-87.3099
42892,29.652,-95.3526
42893,43.1734,-77.6064
42894,39.9909,-75.1309
42895,39.9909,-75.1309
42896,43.3249,-95.1469
42897,38.1487,-85.8168
42898,41.2347,-77.0546
42899,41.6476,-87.7138
42900,36.9834,-76.4122
42901,41.748,-87.5617
42902,40.8309,-81.3272
42903,32.2101,-110.866
42904,32.2101,-110.866
42905,32.2101,-110.866
42906,41.8969,-87.7535
42907,38.6714,-90.2093
42908,33.7208,-84.2845
42909,36.1503,-86.7609
42910,36.1503,-86.7609
42911,39.9558,-75.182
42912,33.504,-112.007
42913,33.6651,-112.059
42914,35.1907,-111.684
42915,39.7401,-75.5676
42916,39.9702,-75.2124
42917,36.5479,-87.372
42918,33.87,-84.6523
42919,33.87,-84.6523
42920,29.8394,-95.3427
42921,47.6985,-122.312
42922,39.9556,-76.7421
42923,39.9556,-76.7421
42924,35.0765,-106.554
42925,35.7476,-95.3894
42926,29.9672,-90.0602
42927,41.6258,-83.5892
42928,33.5476,-86.9791
42929,41.8904,-87.8394
42930,26.6174,-80.1246
42931,39.0907,-94.5258
42932,39.0907,-94.5258
42933,39.0907,-94.5258
42934,34.0286,-118.26
42935,38.4715,-81.1033
42936,37.1424,-76.5203
42937,30.0339,-89.9891
42938,45.4745,-122.58
42939,32.7663,-96.7715
42940,32.7663,-96.7715
42941,32.7663,-96.7715
42942,32.7663,-96.7715
42943,33.3454,-111.972
42944,37.0227,-76.4351
42945,36.6978,-79.3469
42946,37.1332,-77.9131
42947,37.1332,-77.9131
42948,42.5167,-92.4549
42949,42.5167,-92.4549
42950,39.7061,-86.1538
42951,45.4089,-122.626
42952,37.5865,-80.5388
42953,38.8301,-86.4364
42954,29.9603,-90.0221
42955,29.9603,-90.0221
42956,29.9603,-90.0221
42957,29.9603,-90.0221
42958,29.9603,-90.0221
42959,29.9603,-90.0221
42960,29.94,-90.0212
42961,37.9125,-87.5467
42962,35.9304,-79.9869
42963,40.8484,-73.8932
42964,39.9543,-75.2257
42965,28.8811,-81.2294
42966,35.0736,-78.9269
42967,35.0736,-78.9269
42968,40.7639,-74.1941
42969,41.5808,-87.3148
42970,41.5808,-87.3148
42971,41.8754,-87.7231
42972,41.8754,-87.7231
42973,36.2216,-86.8513
42974,38.273,-104.587
42975,32.7633,-97.3292
42976,41.8075,-87.6844
42977,41.8075,-87.6844
42978,39.2929,-76.5982
42979,31.1203,-97.7056
42980,39.8446,-75.3946
42981,32.7487,-96.6515
42982,32.574,-117.063
42983,32.574,-117.063
42984,40.014,-75.1215
42985,40.014,-75.1215
42986,33.6237,-112.324
42987,32.6741,-80.1545
42988,41.5688,-81.5528
42989,41.5688,-81.5528
42990,41.9919,-91.6553
42991,39.0135,-94.511
42992,39.0135,-94.511
42993,39.3143,-76.5888
42994,39.3143,-76.5888
42995,27.6564,-82.3536
42996,32.7414,-96.6408
42997,30.8336,-83.2868
42998,30.8336,-83.2868
42999,42.9402,-85.6589
43000,38.6867,-90.2911
43001,38.6142,-90.1399
43002,38.9537,-76.8689
43003,35.0765,-106.556
43004,27.9779,-82.4222
43005,26.2887,-80.2007
43006,39.719,-86.1208
43007,39.719,-86.1208
43008,39.719,-86.1208
43009,33.4066,-86.3191
43010,40.6088,-79.5658
43011,40.6088,-79.5658
43012,46.7592,-95.0855
43013,46.7592,-95.0855
43014,41.7693,-87.6186
43015,41.7693,-87.6186
43016,41.7693,-87.6186
43017,38.2107,-85.768
43018,38.2107,-85.768
43019,38.6614,-90.1988
43020,38.6614,-90.1988
43021,38.6917,-90.2491
43022,38.6917,-90.2491
43023,32.2963,-95.2645
43024,32.2963,-95.2645
43025,32.2963,-95.2645
43026,33.481,-86.8582
43027,38.6751,-90.2375
43028,38.6751,-90.2375
43029,41.3371,-72.9352
43030,36.1178,-80.2468
43031,36.1178,-80.2468
43032,43.1025,-87.9492
43033,37.7489,-122.176
43034,40.0187,-122.393
43035,40.0187,-122.393
43036,40.0187,-122.393
43037,40.0187,-122.393
43038,40.0187,-122.393
43039,40.0187,-122.393
43040,40.0187,-122.393
43041,40.0187,-122.393
43042,40.0187,-122.393
43043,40.0187,-122.393
43044,40.0187,-122.393
43045,40.0187,-122.393
43046,40.0187,-122.393
43047,40.0187,-122.393
43048,37.9779,-122.314
43049,37.9779,-122.314
43050,35.1243,-90.0446
43051,35.1243,-90.0446
43052,35.3839,-97.5605
43053,41.3204,-74.0933
43054,41.8739,-87.7575
43055,41.8739,-87.7575
43056,41.8739,-87.7575
43057,41.8739,-87.7575
43058,35.7777,-78.6224
43059,39.7628,-84.1578
43060,42.4291,-83.1128
43061,30.0119,-91.8407
43062,26.7529,-80.0562
43063,32.791,-96.7378
43064,36.187,-115.145
43065,41.774,-87.6665
43066,32.7562,-96.8155
43067,41.0771,-80.6372
43068,41.0771,-80.6372
43069,30.4455,-86.5704
43070,40.0919,-82.9982
43071,40.0919,-82.9982
43072,40.0919,-82.9982
43073,31.7985,-102.503
43074,31.7985,-102.503
43075,29.7303,-95.3528
43076,34.2929,-86.2093
43077,32.7905,-96.7369
43078,38.686,-90.2713
43079,38.686,-90.2713
43080,38.686,-90.2713
43081,39.9474,-75.2481
43082,42.3715,-71.0981
43083,36.2338,-86.7958
43084,38.1994,-106.828
43085,41.7981,-87.6317
43086,35.4111,-80.5934
43087,36.0412,-78.8835
43088,37.7484,-89.0585
43089,35.2676,-80.8572
43090,27.6388,-80.4408
43091,32.7202,-96.819
43092,41.9942,-87.8689
43093,48.2147,-101.293
43094,38.6564,-90.2252
43095,26.1212,-80.1329
43096,28.0353,-80.6473
43097,25.8762,-80.2297
43098,39.3734,-74.4183
43099,38.2839,-87.3778
43100,35.8853,-80.0879
43101,40.6926,-74.2017
43102,36.1138,-95.8239
43103,40.7024,-73.994
43104,40.0183,-82.9454
43105,40.0183,-82.9454
43106,40.0183,-82.9454
43107,41.4271,-81.6133
43108,34.7113,-81.2058
43109,29.7257,-95.4979
43110,38.6537,-90.2381
43111,42.3562,-88.0691
43112,47.6368,-122.019
43113,47.6368,-122.019
43114,32.2814,-90.2174
43115,39.2838,-76.6467
43116,39.7563,-84.2437
43117,35.3932,-77.9834
43118,35.3932,-77.9834
43119,35.3932,-77.9834
43120,43.7921,-89.3291
43121,33.9932,-118.324
43122,33.9592,-118.265
43123,34.0385,-118.249
43124,38.8533,-76.9654
43125,30.2282,-93.3504
43126,40.7469,-73.8771
43127,39.0716,-95.6669
43128,27.405,-98.3776
43129,33.7832,-84.4561
43130,39.9698,-75.2258
43131,29.866,-95.4269
43132,40.4567,-79.8131
43133,37.6349,-83.7127
43134,42.0107,-93.673
43135,35.0998,-89.9928
43136,35.172,-89.9439
43137,41.1161,-87.8912
43138,39.3336,-84.3637
43139,32.8644,-96.862
43140,39.8082,-86.0016
43141,34.2064,-90.589
43142,33.5079,-86.8357
43143,29.9524,-90.3791
43144,35.0411,-89.839
43145,40.7248,-74.2141
43146,38.262,-85.7794
43147,38.451,-85.9134
43148,35.1418,-89.9614
43149,43.016,-87.9226
43150,43.016,-87.9226
43151,39.9571,-83.0342
43152,39.1349,-84.5363
43153,38.9356,-77.0272
43154,43.0183,-71.6005
43155,41.1099,-83.0003
43156,38.2433,-85.6273
43157,34.2378,-77.9489
43158,33.574,-81.7238
43159,33.574,-81.7238
43160,38.2505,-104.625
43161,38.2505,-104.625
43162,38.2505,-104.625
43163,33.7331,-118.031
43164,32.402,-93.7897
43165,34.2192,-92.0146
43166,28.4974,-82.5282
43167,41.6569,-87.7998
43168,43.0716,-87.9774
43169,43.0716,-87.9774
43170,40.4411,-79.8203
43171,35.9558,-83.8806
43172,39.6604,-80.8575
43173,29.689,-95.596
43174,29.9805,-90.0625
43175,39.7106,-104.801
43176,33.5947,-86.5952
43177,40.7762,-74.2255
43178,33.3995,-86.9685
43179,40.8206,-73.9101
43180,32.6773,-96.7675
43181,33.9362,-118.281
43182,33.9324,-118.282
43183,42.3657,-83.1184
43184,42.3657,-83.1184
43185,29.8965,-90.1068
43186,33.6307,-85.8034
43187,36.5514,-87.3737
43188,35.3167,-80.7435
43189,41.8805,-87.7256
43190,41.8805,-87.7256
43191,47.6035,-122.301
43192,34.6177,-79.0189
43193,34.6177,-79.0189
43194,39.7964,-86.0616
43195,39.7964,-86.0616
43196,34.042,-118.246
43197,34.0629,-117.787
43198,41.6767,-86.2125
43199,38.7227,-90.317
43200,33.279,-86.3641
43201,38.5446,-121.462
43202,39.2916,-76.618
43203,30.3193,-81.7837
43204,40.7193,-89.5797
43205,41.1335,-112.034
43206,37.3391,-92.9084
43207,37.3391,-92.9084
43208,43.0937,-87.9269
43209,39.9257,-75.2368
43210,39.9257,-75.2368
43211,39.9257,-75.2368
43212,39.9257,-75.2368
43213,39.9257,-75.2368
43214,39.9257,-75.2368
43215,34.0669,-118.213
43216,41.97,-91.6813
43217,28.8117,-81.289
43218,41.8871,-87.7285
43219,36.9861,-79.9086
43220,34.7058,-90.3773
43221,42.3185,-122.892
43222,40.2148,-74.0165
43223,39.833,-85.9877
43224,39.833,-85.9877
43225,38.3624,-85.7789
43226,38.3624,-85.7789
43227,29.9717,-90.0381
43228,41.7548,-87.615
43229,61.5003,-165.711
43230,61.5003,-165.711
43231,30.3654,-97.6958
43232,30.3654,-97.6958
43233,33.6833,-84.3096
43234,34.1255,-84.1211
43235,34.2452,-118.442
43236,37.2844,-79.9143
43237,37.2844,-79.9143
43238,44.2215,-120.802
43239,30.2659,-81.6183
43240,38.6802,-90.265
43241,33.4979,-88.4172
43242,38.6742,-90.271
43243,38.5526,-90.2543
43244,34.2453,-118.442
43245,38.8073,-77.0024
43246,35.0727,-89.9296
43247,34.0416,-118.245
43248,33.8886,-82.3261
43249,33.8886,-82.3261
43250,41.4751,-87.6797
43251,40.2771,-76.8607
43252,29.7437,-98.4537
43253,38.6131,-90.1168
43254,40.3362,-89.5083
43255,43.1991,-70.8768
43256,33.435,-112.052
43257,41.7772,-87.6176
43258,41.7772,-87.6176
43259,30.4613,-91.1586
43260,35.7864,-81.2773
43261,31.5732,-90.4432
43262,41.8606,-87.7193
43263,41.8606,-87.7193
43264,41.7585,-87.6103
43265,41.7585,-87.6103
43266,41.7585,-87.6103
43267,43.049,-87.9609
43268,43.049,-87.9609
43269,38.966,-92.3749
43270,37.1446,-76.5287
43271,28.3318,-80.7301
43272,38.5895,-90.2298
43273,38.5895,-90.2298
43274,38.5895,-90.2298
43275,39.2932,-76.569
43276,39.2932,-76.569
43277,33.942,-118.299
43278,35.335,-119.093
43279,34.2823,-118.406
43280,39.3367,-76.683
43281,37.6871,-97.2495
43282,37.6871,-97.2495
43283,39.1144,-94.3778
43284,39.1144,-94.3778
43285,39.1144,-94.3778
43286,39.2846,-76.6562
43287,39.2846,-76.6562
43288,39.2846,-76.6562
43289,41.0578,-83.6459
43290,40.113,-88.2878
43291,40.4462,-79.883
43292,38.183,-77.5718
43293,38.183,-77.5718
43294,38.183,-77.5718
43295,36.128,-105.647
43296,39.1818,-84.4144
43297,41.5579,-81.5852
43298,29.7463,-95.3619
43299,29.7463,-95.3619
43300,29.7463,-95.3619
43301,38.2642,-85.5217
43302,38.5495,-90.1468
43303,38.7639,-90.4961
43304,42.3413,-85.1972
43305,35.1436,-78.9889
43306,38.872,-77.0137
43307,38.872,-77.0137
43308,32.3454,-90.2152
43309,43.1537,-77.6296
43310,43.1537,-77.6296
43311,34.3197,-78.3926
43312,29.9812,-90.0673
43313,30.7186,-88.0941
43314,30.7186,-88.0941
43315,35.4858,-97.3797
43316,36.0965,-84.2818
43317,34.0853,-82.585
43318,36.2306,-90.4133
43319,37.3955,-121.897
43320,34.1926,-118.536
43321,34.0935,-117.864
43322,40.1901,-80.2609
43323,40.1901,-80.2609
43324,30.4887,-88.2892
43325,41.8845,-87.7577
43326,37.6902,-97.2463
43327,33.951,-118.223
43328,33.951,-118.223
43329,41.2383,-111.956
43330,39.2799,-76.6568
43331,37.0237,-76.3634
43332,42.5803,-83.0502
43333,42.5803,-83.0502
43334,41.8972,-80.5943
43335,32.4636,-93.807
43336,29.4102,-98.4702
43337,41.7624,-87.5976
43338,29.7825,-90.8092
43339,36.6787,-121.612
43340,41.8972,-80.5943
43341,32.9079,-90.8707
43342,39.034,-95.6461
43343,33.5103,-86.7859
43344,34.6005,-80.9144
43345,39.2839,-76.6454
43346,39.2839,-76.6454
43347,39.2839,-76.6454
43348,38.6292,-90.3105
43349,41.4798,-81.592
43350,34.7086,-82.6036
43351,35.1229,-106.646
43352,33.9361,-117.25
43353,41.7574,-87.5581
43354,35.1599,-90.0172
43355,35.1599,-90.0172
43356,33.4817,-82.0196
43357,41.1234,-80.638
43358,35.9237,-78.5671
43359,40.7941,-81.357
43360,36.6036,-82.2776
43361,41.5987,-81.5036
43362,41.5987,-81.5036
43363,41.5987,-81.5036
43364,41.0413,-96.3688
43365,38.9973,-94.5418
43366,35.0594,-89.8965
43367,35.0837,-106.557
43368,32.4405,-85.0057
43369,32.4405,-85.0057
43370,35.168,-90.0133
43371,35.168,-90.0133
43372,40.4295,-86.1223
43373,37.0088,-121.567
43374,41.6377,-70.9497
43375,36.8735,-76.2547
43376,43.1008,-87.9651
43377,35.9651,-78.9188
43378,38.6534,-90.2336
43379,39.2966,-76.667
43380,39.5592,-119.796
43381,35.8092,-90.6593
